user_id:token item_id:token 1
2538 5180 1
2551 1097 1
2551 5881 1
2831 917 1
2895 5965 1
3630 10812 1
3890 438 1
3890 2293 1
3890 2738 1
3890 8754 1
4459 956 1
4459 9172 1
4730 2597 1
4756 2987 1
5133 10707 1
5503 8558 1
5503 10569 1
5503 10815 1
5555 623 1
5555 1627 1
5589 6264 1
5843 10506 1
5843 10693 1
5843 10695 1
5843 10697 1
5843 10700 1
6234 10565 1
6423 3794 1
6423 7687 1
6583 3036 1
6706 9181 1
6706 9182 1
6814 9378 1
7156 1885 1
7156 3044 1
7156 4548 1
7743 7105 1
7787 1652 1
7787 3764 1
7808 9654 1
8033 5293 1
8033 10573 1
8047 7847 1
8051 5031 1
8101 7977 1
8150 10167 1
8156 10812 1
8335 114 1
8704 7408 1
8704 7627 1
8704 8245 1
8704 11072 1
8704 11073 1
8704 11091 1
8801 3714 1
9221 9851 1
9608 8083 1
9772 282 1
9772 3317 1
9772 4664 1
9772 8124 1
9772 8382 1
9772 8849 1
10019 6164 1
10338 9170 1
10954 639 1
11264 10566 1
11264 10670 1
11354 8558 1
11354 10564 1
11532 2823 1
11911 9637 1
11978 2696 1
11978 4526 1
12035 9832 1
12292 10371 1
12470 8561 1
12524 2244 1
12593 7364 1
12599 8854 1
12632 5037 1
12797 9724 1
12948 1069 1
12977 4605 1
12984 5089 1
13022 4567 1
13022 8556 1
13022 10005 1
13022 10389 1
13022 10528 1
13032 10710 1
13729 147 1
13729 5492 1
13729 6308 1
13860 6986 1
13860 8590 1
14143 8022 1
14346 9338 1
14723 10694 1
14723 10702 1
14753 10148 1
14884 7553 1
14884 7588 1
15009 6624 1
15009 7391 1
15009 8445 1
15163 9462 1
15383 10440 1
15412 10775 1
15470 10810 1
15696 9072 1
15697 10695 1
15903 10811 1
16167 10701 1
16322 10698 1
16522 3051 1
16543 2962 1
16824 10569 1
16824 10702 1
16824 10703 1
17060 5483 1
17236 10695 1
17621 7167 1
17918 2403 1
17919 4259 1
18290 10005 1
18369 10698 1
18412 4003 1
18412 5581 1
18546 40 1
18546 1125 1
18546 2883 1
18546 3914 1
18546 6419 1
18680 5754 1
18756 3394 1
18756 9740 1
18756 10173 1
19123 2428 1
19123 4753 1
19302 8556 1
19302 10693 1
19649 8901 1
20021 10709 1
20101 642 1
20128 414 1
20261 2028 1
20261 10629 1
20446 4457 1
20450 10698 1
20791 10564 1
20844 9142 1
20920 10815 1
21079 10709 1
21442 1574 1
21454 2186 1
21454 4933 1
21454 7172 1
21454 8869 1
21514 3012 1
21781 9276 1
21828 10567 1
21926 8280 1
21926 9341 1
21926 10163 1
22306 5152 1
22308 5293 1
189 1112 1
250 1120 1
568 6190 1
747 1807 1
747 7011 1
921 10561 1
921 10565 1
1068 3943 1
1068 4521 1
1068 5200 1
1110 917 1
1164 10538 1
1169 8136 1
1279 5131 1
1279 9792 1
1609 10480 1
1609 10690 1
1671 606 1
1671 2676 1
1671 6307 1
1671 8880 1
1671 8890 1
1671 8893 1
1671 9371 1
1671 10342 1
2152 5716 1
2342 7458 1
2452 3663 1
2842 5826 1
2861 2717 1
2898 1028 1
2898 2377 1
2898 8403 1
3026 3594 1
3026 3931 1
3118 9196 1
3248 840 1
3248 6510 1
3365 2037 1
3365 2038 1
3365 8615 1
3371 193 1
3371 9638 1
3547 1849 1
3581 9087 1
3618 1381 1
3718 967 1
3763 4147 1
3763 4984 1
4041 917 1
4041 10200 1
4041 10566 1
4041 10568 1
4120 2480 1
4254 11048 1
4536 7847 1
5133 10700 1
5241 10811 1
5254 10839 1
5330 10705 1
5330 10773 1
5352 1657 1
5352 8218 1
5389 10480 1
5389 10710 1
5430 2276 1
5430 4300 1
5761 7962 1
5761 9369 1
5879 917 1
5966 2648 1
5966 5245 1
5966 5575 1
6446 10693 1
6454 2301 1
6513 6835 1
6572 3003 1
6676 2701 1
6814 1988 1
6814 7563 1
6814 8359 1
6814 9474 1
6814 9596 1
6883 10701 1
7444 2356 1
7448 10707 1
7641 548 1
7641 2605 1
7641 4880 1
7704 8508 1
7771 4070 1
7771 9389 1
7782 8556 1
7825 1345 1
7825 2646 1
7825 3553 1
7825 4120 1
7825 4558 1
7825 7456 1
7825 8537 1
7825 9196 1
7825 9230 1
8046 8583 1
8047 7218 1
8380 2923 1
8432 4084 1
8510 8676 1
8564 3475 1
8564 3541 1
8564 3568 1
8580 1357 1
8622 9253 1
8622 10814 1
8771 2114 1
8771 2259 1
8771 4735 1
8771 5031 1
8886 2137 1
8886 2713 1
8886 6243 1
8886 7624 1
8886 8281 1
8886 8325 1
8886 9693 1
8886 9767 1
8886 10593 1
8886 10662 1
8940 331 1
9211 2671 1
9656 3659 1
9683 3734 1
9683 4126 1
9683 6624 1
9782 10865 1
9909 9255 1
10001 1661 1
10112 9872 1
10453 10078 1
10765 8248 1
11055 10763 1
11354 917 1
11354 8560 1
11354 8676 1
11354 10559 1
11354 10560 1
11354 10561 1
11354 10562 1
11354 10566 1
11354 10568 1
11354 10706 1
11354 10707 1
11714 6192 1
11754 4165 1
11775 6678 1
12323 8556 1
12329 3248 1
12329 5809 1
12492 10690 1
12599 8379 1
12654 2620 1
12654 10283 1
12760 10698 1
13448 4345 1
13732 537 1
13732 4018 1
13732 5551 1
13947 185 1
13947 5296 1
13947 5596 1
14097 2581 1
14590 10865 1
14946 93 1
14946 2935 1
14946 3297 1
14989 10697 1
14989 10707 1
15003 9456 1
15003 10815 1
15488 2860 1
15613 3317 1
15745 2319 1
15759 1823 1
16018 9530 1
16053 4761 1
16115 1902 1
16115 3817 1
16115 5380 1
17170 1405 1
17376 10697 1
17623 6570 1
18000 3387 1
18035 6379 1
18035 6701 1
18075 1532 1
18598 85 1
18722 9978 1
19101 8243 1
19302 10670 1
19302 10706 1
19302 10707 1
19457 2620 1
19457 4439 1
19457 9253 1
19807 3715 1
20564 1058 1
20642 3704 1
20734 10973 1
20765 8725 1
20800 7218 1
20836 5326 1
21012 113 1
21317 10567 1
21498 917 1
21980 4185 1
21980 8083 1
21980 8598 1
22092 3177 1
22179 1007 1
22179 8289 1
22288 4617 1
55 3421 1
55 6953 1
210 9262 1
216 23 1
216 3572 1
216 6897 1
269 8556 1
269 8561 1
269 10560 1
269 10569 1
284 3275 1
284 8958 1
291 10774 1
395 4567 1
395 8556 1
395 10562 1
395 10565 1
395 10566 1
395 10569 1
424 4973 1
584 2171 1
766 1521 1
827 9251 1
1202 7157 1
1259 642 1
1259 2335 1
1259 6435 1
1318 8083 1
1518 10700 1
1887 858 1
1887 4144 1
1887 4733 1
1887 4794 1
1887 7661 1
1887 8770 1
1975 2513 1
1975 2801 1
1975 7993 1
2126 9530 1
2161 10560 1
2195 10710 1
2195 10759 1
2402 4567 1
2507 140 1
2700 10816 1
2811 52 1
2811 3677 1
3203 10759 1
3300 10810 1
3883 282 1
3883 2373 1
3883 2468 1
3883 4987 1
3883 6211 1
3883 7889 1
3883 8133 1
3883 10297 1
3921 1089 1
3931 2041 1
4355 4087 1
4511 130 1
4511 209 1
4511 2149 1
4511 5770 1
4553 5307 1
4604 10775 1
4604 10776 1
4783 10702 1
4948 917 1
4948 4567 1
4948 8556 1
4948 8558 1
4948 8560 1
4948 8561 1
4948 8562 1
4948 10564 1
4948 10569 1
4948 10707 1
4994 3865 1
4994 4282 1
4994 4285 1
5119 6222 1
5174 10560 1
5174 10561 1
5191 408 1
5207 72 1
5207 674 1
5207 5014 1
5207 5180 1
5207 5692 1
5207 6435 1
5207 7301 1
5297 7125 1
5336 10702 1
5424 3761 1
5424 8607 1
5589 7821 1
5879 10200 1
5879 10694 1
5879 10698 1
5879 10702 1
5891 10005 1
6132 2029 1
6210 1100 1
6296 8421 1
6298 8363 1
6298 10162 1
6298 10778 1
6309 4567 1
6311 7849 1
6336 2987 1
6336 3211 1
6336 6158 1
6336 6281 1
6366 8561 1
6532 10698 1
6569 10454 1
6769 3701 1
6769 5627 1
6985 6801 1
7019 5142 1
7129 4112 1
7136 9816 1
7448 8556 1
7448 8560 1
7448 8676 1
7448 10560 1
7448 10561 1
7448 10564 1
7448 10693 1
7704 6171 1
7704 10238 1
7709 9096 1
8141 3526 1
8141 5404 1
8141 5427 1
8141 7035 1
8220 10602 1
8220 10638 1
8228 10576 1
8266 10811 1
8873 10314 1
8948 1135 1
9024 2353 1
9103 1369 1
9103 3912 1
9103 6551 1
9239 3275 1
9530 3829 1
9685 10698 1
9695 6225 1
10137 10415 1
10279 9253 1
10475 4567 1
10760 4567 1
10760 10566 1
10987 5181 1
10987 5184 1
10987 5289 1
10987 6276 1
11083 10763 1
11218 10568 1
11260 996 1
11354 10565 1
11635 6638 1
11713 10693 1
11713 10697 1
11737 3562 1
11768 8824 1
11768 9308 1
11833 10814 1
11884 9627 1
11911 8969 1
12094 10570 1
12198 5770 1
12198 8313 1
12262 144 1
12262 1675 1
12262 2071 1
12262 5665 1
12565 3439 1
12565 10531 1
12906 1675 1
12906 7455 1
12935 202 1
12935 7432 1
12935 8187 1
12935 8559 1
12935 8565 1
13114 10814 1
13114 10816 1
13370 2928 1
13428 4949 1
13428 7595 1
13428 9526 1
13512 6670 1
13600 4081 1
13724 10707 1
13747 10389 1
13804 1521 1
13804 3488 1
13804 4131 1
13804 6308 1
13804 8590 1
13804 8819 1
13804 10218 1
13804 10354 1
13804 10492 1
13868 3701 1
14028 6916 1
14116 1678 1
14143 8741 1
14146 10811 1
14213 3154 1
14213 9435 1
14718 9979 1
14744 1678 1
14744 8750 1
14744 11040 1
14744 11041 1
14753 9573 1
14753 11028 1
14792 9802 1
14989 8676 1
15009 6457 1
15171 9089 1
15171 10816 1
15279 182 1
15301 10694 1
15373 8984 1
15431 7295 1
15431 10123 1
15518 8227 1
15542 4230 1
15853 5936 1
16197 7847 1
16317 10538 1
16317 10697 1
16490 10702 1
16893 6397 1
16914 2916 1
16914 2937 1
16914 3792 1
16914 5770 1
16914 5878 1
16914 8335 1
16973 135 1
16973 2697 1
16973 3488 1
16973 6433 1
17067 10506 1
17144 3962 1
17144 6894 1
17305 2171 1
17369 9592 1
17376 10695 1
17423 4289 1
17485 3715 1
17704 3714 1
17918 3321 1
17918 4579 1
18012 3001 1
18032 10569 1
18032 10697 1
18032 10698 1
18032 10700 1
18308 10773 1
18420 10565 1
18420 10567 1
18578 10774 1
18578 10776 1
18578 10777 1
18633 10698 1
19125 10733 1
19215 4377 1
19276 633 1
19302 10506 1
19418 9595 1
19468 195 1
19468 3231 1
19468 4899 1
19482 8737 1
19552 10707 1
19876 7847 1
19876 10569 1
20248 10200 1
20311 10566 1
20419 10506 1
20467 4087 1
20555 2987 1
20555 6084 1
20555 8651 1
20555 10536 1
20688 267 1
20688 1213 1
20688 3591 1
20688 5665 1
20688 7102 1
20688 8249 1
20688 10728 1
20688 10729 1
20688 10786 1
20688 10827 1
20724 6357 1
20724 7344 1
20734 6568 1
20988 8321 1
21114 6619 1
21367 5293 1
21422 6266 1
21519 8228 1
21519 8615 1
21519 9035 1
21519 10576 1
21620 5293 1
21628 3394 1
21710 715 1
21862 6785 1
21862 9109 1
21862 10156 1
21930 8560 1
21969 1307 1
21969 7162 1
21969 9069 1
21969 10067 1
22179 9722 1
22212 10697 1
22304 5336 1
186 10560 1
186 10561 1
197 10698 1
201 2175 1
207 10572 1
207 10810 1
210 8684 1
210 10078 1
215 8685 1
440 2271 1
440 6734 1
517 3131 1
636 10704 1
664 8103 1
803 6821 1
870 6837 1
870 9256 1
902 3715 1
902 10571 1
943 4748 1
943 4779 1
943 8667 1
992 3701 1
1026 4567 1
1110 8558 1
1110 10707 1
1242 5790 1
1382 2987 1
1382 5826 1
1382 6607 1
1382 10761 1
1520 7597 1
1520 9091 1
1593 9083 1
1665 2568 1
1766 2039 1
1766 2098 1
1766 3073 1
1766 6097 1
1766 9712 1
1766 10111 1
1766 10163 1
1766 10779 1
1818 815 1
1841 6906 1
1921 3771 1
1975 10383 1
2189 7948 1
2263 10480 1
2402 8676 1
2505 7469 1
2659 5537 1
2669 10005 1
2669 10697 1
2669 10700 1
2736 7130 1
2736 8329 1
2814 7660 1
2885 6281 1
2885 8012 1
2885 8051 1
2900 10700 1
2940 10538 1
3240 2468 1
3240 7597 1
3240 9091 1
3240 10291 1
3302 1306 1
3302 4271 1
3302 4521 1
3302 5194 1
3302 5196 1
3302 8243 1
3444 10698 1
3596 3074 1
3620 5722 1
4077 10292 1
4303 3364 1
4303 8956 1
4342 159 1
4342 5627 1
4342 10697 1
4342 10700 1
4342 10816 1
4524 8302 1
4596 5656 1
4740 212 1
4852 6859 1
4852 8197 1
5022 2745 1
5105 3701 1
5105 10710 1
5297 2629 1
5350 4037 1
5350 6303 1
5354 7122 1
5354 10357 1
5423 553 1
5423 3469 1
5423 4977 1
5445 9672 1
5879 10506 1
5879 10701 1
6014 469 1
6014 4904 1
6014 5098 1
6014 5570 1
6014 7055 1
6014 7777 1
6014 8380 1
6014 8435 1
6014 8648 1
6014 8824 1
6014 10111 1
6209 10695 1
6209 10698 1
6257 4358 1
6308 10773 1
6468 8243 1
6468 9634 1
6477 10565 1
6477 10704 1
6484 3967 1
6484 8349 1
6484 8762 1
6484 10065 1
6484 10148 1
6600 8067 1
6631 2617 1
6844 1226 1
6844 1912 1
6844 10240 1
7055 10559 1
7126 10162 1
7188 7847 1
7338 10695 1
7338 10697 1
7338 10700 1
7379 9177 1
7410 3701 1
7448 10565 1
7727 8561 1
7727 8562 1
7727 10080 1
7727 10566 1
7727 10568 1
7817 165 1
7817 2276 1
7817 4502 1
7817 4843 1
7854 4567 1
7854 10703 1
7898 2210 1
7976 8676 1
7976 10560 1
7976 10561 1
7976 10569 1
8014 9086 1
8014 10705 1
8014 10774 1
8014 10776 1
8132 5200 1
8213 9744 1
8396 972 1
8595 3701 1
8608 10759 1
8900 8227 1
8900 8824 1
8900 8969 1
8900 10273 1
9109 10814 1
9208 10705 1
9208 10773 1
9248 7567 1
9304 7332 1
9441 331 1
9468 2244 1
9525 1902 1
9525 7096 1
9983 6423 1
9983 9766 1
10019 3131 1
10019 6960 1
10115 832 1
10115 8176 1
10337 5682 1
10337 7419 1
10551 5127 1
10551 5487 1
10764 10814 1
10764 10816 1
10926 10693 1
11121 10695 1
11141 748 1
11141 3272 1
11256 10698 1
11284 10738 1
11385 8558 1
11385 10702 1
11471 4637 1
11471 8417 1
11471 10148 1
11682 8560 1
11682 10710 1
11704 5453 1
11878 3704 1
11878 8560 1
11878 8561 1
11878 8676 1
12103 5233 1
12144 1490 1
12144 9530 1
12323 10565 1
12351 7089 1
12506 10700 1
12715 10561 1
12721 8556 1
12762 6617 1
12772 1367 1
12793 10694 1
12988 9561 1
13022 917 1
13116 10710 1
13145 7065 1
13298 5293 1
13477 10005 1
13618 159 1
13618 3844 1
13618 5765 1
13747 10706 1
13879 5906 1
13879 8289 1
14044 11026 1
14269 439 1
14269 3029 1
14269 3743 1
14269 4102 1
14269 4115 1
14269 6308 1
14269 6685 1
14269 7571 1
14269 8082 1
14269 8110 1
14269 9113 1
14269 9781 1
14339 8562 1
14507 270 1
14507 3096 1
14562 7532 1
14562 8124 1
14562 8968 1
14562 9341 1
14726 10810 1
14812 9724 1
14836 1896 1
14836 7983 1
14854 4387 1
14989 10506 1
14989 10560 1
15336 5167 1
15336 8616 1
15592 10566 1
15592 10568 1
15592 10701 1
15592 10702 1
15632 10709 1
15632 10774 1
15632 10776 1
16124 10129 1
16206 6921 1
16694 10698 1
16706 4230 1
16824 10695 1
16824 10697 1
16824 10700 1
16877 40 1
17011 9885 1
17013 7847 1
17014 2421 1
17021 8715 1
17021 8969 1
17021 9328 1
17067 8560 1
17148 8151 1
17148 10163 1
17148 10632 1
17232 10698 1
17295 2987 1
17295 8776 1
17295 9579 1
17295 9895 1
17295 10475 1
17379 1521 1
17379 2883 1
17379 3366 1
17379 4675 1
17379 6916 1
17379 7683 1
17379 8816 1
17379 9734 1
17453 4172 1
17473 10697 1
17601 10506 1
17646 10774 1
17646 10776 1
17729 1004 1
17729 2050 1
17729 2513 1
17729 4079 1
17729 4098 1
17729 7746 1
17934 6053 1
18060 2770 1
18068 7225 1
18212 3200 1
18301 3537 1
18301 4277 1
18301 5225 1
18301 6696 1
18301 8249 1
18301 8679 1
18390 1316 1
18390 2392 1
18390 7020 1
18416 10759 1
18485 10705 1
18590 9715 1
18595 2065 1
18783 5886 1
18935 8676 1
19138 2149 1
19138 7424 1
19138 9132 1
19203 10697 1
19302 10701 1
19424 9690 1
19494 5098 1
19530 577 1
19530 7683 1
19688 228 1
19688 4280 1
19688 5677 1
19714 10773 1
19845 1336 1
19845 1716 1
19900 5926 1
19964 6318 1
20081 8556 1
20081 10710 1
20113 4530 1
20221 6614 1
20279 447 1
20372 2620 1
20522 10693 1
20522 10695 1
20738 955 1
20738 1470 1
20738 7556 1
20738 8336 1
20792 10808 1
20850 8808 1
21014 324 1
21014 7044 1
21014 10162 1
21300 10566 1
21694 44 1
21694 1549 1
21694 1935 1
21694 2757 1
21694 3038 1
21694 3869 1
21694 5188 1
21694 7847 1
21721 2425 1
21721 5640 1
21761 4001 1
21855 192 1
21915 11133 1
21981 2168 1
21981 2987 1
21981 3369 1
21981 4544 1
21981 4735 1
21981 4794 1
21981 7804 1
21981 8183 1
21981 9131 1
21981 9744 1
22085 8560 1
22085 8562 1
22160 10670 1
22160 10702 1
22233 8675 1
64 10698 1
206 2722 1
214 401 1
214 3390 1
214 5073 1
269 8560 1
294 5325 1
294 5326 1
294 5963 1
294 9488 1
295 1259 1
395 10701 1
395 10702 1
395 10703 1
512 7065 1
512 8590 1
580 2998 1
580 10382 1
586 167 1
586 6042 1
610 8869 1
610 10650 1
662 10816 1
742 6071 1
832 10192 1
850 3702 1
861 9934 1
976 29 1
976 1542 1
982 5165 1
982 6118 1
1029 267 1
1069 10700 1
1189 9576 1
1199 5564 1
1485 7704 1
1524 4035 1
1524 5522 1
1524 7945 1
1524 9451 1
1588 9083 1
1588 10810 1
1588 10812 1
1848 10385 1
1907 8934 1
1963 553 1
1963 1740 1
1963 2586 1
2027 7777 1
2241 4521 1
2241 5289 1
2241 8264 1
2379 5518 1
2379 7662 1
2447 2003 1
2447 4465 1
2447 4859 1
2456 10701 1
2456 10702 1
2773 5552 1
2773 8035 1
3043 4310 1
3043 4687 1
3043 4688 1
3043 9217 1
3043 10233 1
3118 9476 1
3322 3303 1
3414 7130 1
3414 7777 1
3414 9038 1
3459 2617 1
3529 8468 1
3558 8562 1
3575 10569 1
3618 3799 1
3618 6323 1
3881 10697 1
4027 10572 1
4205 8560 1
4521 10005 1
4607 2784 1
4607 5182 1
4607 7652 1
4607 7653 1
4607 9184 1
4612 1253 1
4994 5837 1
5204 8271 1
5254 4560 1
5339 3712 1
5339 8558 1
5339 8676 1
5339 10005 1
5339 10389 1
5339 10528 1
5339 10561 1
5339 10562 1
5339 10564 1
5339 10565 1
5339 10693 1
5339 10694 1
5339 10701 1
5339 10706 1
5339 10707 1
5361 4505 1
5366 10529 1
5389 9087 1
5580 5926 1
5752 9253 1
5987 7654 1
6193 10318 1
6329 10700 1
6446 8676 1
6612 10865 1
6631 10566 1
6856 5098 1
6856 5528 1
6856 6640 1
6856 7591 1
6856 8227 1
6856 9473 1
6856 9490 1
6933 1577 1
6965 10480 1
7001 7409 1
7039 164 1
7124 1122 1
7329 10698 1
7329 10700 1
7583 4462 1
7631 10005 1
7704 2373 1
7704 8648 1
7704 9019 1
7704 10508 1
7770 7075 1
7934 10560 1
7934 10561 1
7934 10565 1
7976 8560 1
7976 8561 1
7976 10559 1
7976 10568 1
7976 10694 1
8030 10528 1
8030 10695 1
8030 10697 1
8360 840 1
8360 5770 1
8423 768 1
8442 10005 1
8530 6613 1
8558 3715 1
8731 10775 1
8906 10569 1
8906 10695 1
9022 10698 1
9022 10700 1
9038 10695 1
9038 10697 1
9060 10816 1
9075 3252 1
9134 1792 1
9134 2028 1
9134 5543 1
9134 8421 1
9134 9764 1
9157 1759 1
9223 1987 1
9335 10698 1
9368 2037 1
9368 2653 1
9368 7130 1
9372 3599 1
9458 4567 1
10119 10565 1
10137 2191 1
10137 6084 1
10137 8757 1
10137 8906 1
10137 9580 1
10137 10440 1
10214 3018 1
10214 4362 1
10410 7455 1
10410 7997 1
10463 10810 1
10464 5614 1
10482 10566 1
10516 3674 1
10518 10695 1
10518 10697 1
10546 10693 1
10653 10435 1
10738 10773 1
10760 10670 1
10760 10693 1
10760 10694 1
10760 10695 1
10760 10701 1
10760 10707 1
10787 527 1
10787 528 1
10787 2224 1
11260 111 1
11289 10507 1
11289 10926 1
11354 4567 1
11385 10694 1
11573 6947 1
11716 7204 1
11857 10301 1
11861 10814 1
11897 10005 1
12254 4484 1
12254 10697 1
12270 2916 1
12449 483 1
12506 10695 1
12593 4647 1
13022 10706 1
13155 10136 1
13155 10248 1
13155 10853 1
13155 10855 1
13155 10877 1
13164 727 1
13339 2167 1
13339 5122 1
13447 2513 1
13611 10697 1
13653 3153 1
13653 9100 1
13742 10162 1
13910 10559 1
13910 10562 1
13910 10564 1
14004 3701 1
14031 130 1
14031 3260 1
14239 2810 1
14258 10710 1
14308 8044 1
14310 10811 1
14388 9083 1
14422 10284 1
14607 6031 1
14607 10586 1
14723 8676 1
14976 7237 1
14992 5354 1
15057 972 1
15057 2648 1
15057 5809 1
15057 6257 1
15057 6812 1
15301 1135 1
15488 3131 1
15697 10697 1
15697 10698 1
15697 10700 1
15770 1917 1
16120 7849 1
16176 10281 1
16387 1601 1
16401 7874 1
16411 8796 1
16454 10990 1
16490 10701 1
16588 10698 1
16661 8538 1
16836 3617 1
17637 10701 1
17639 8646 1
17719 10883 1
17778 10565 1
18369 4439 1
18369 10601 1
18369 10775 1
18621 1140 1
18649 10705 1
18769 267 1
18806 10690 1
19010 2223 1
19071 10763 1
19293 39 1
19293 3300 1
19440 5013 1
19440 5014 1
19440 5516 1
19513 8808 1
19802 413 1
19904 9083 1
19922 10569 1
19928 6224 1
19928 6241 1
19928 8655 1
20065 10701 1
20065 10706 1
20065 10707 1
20180 10710 1
20413 8808 1
20413 9089 1
20413 9253 1
20598 917 1
20688 5053 1
20766 8562 1
20936 588 1
21030 8242 1
21090 31 1
21224 5890 1
21224 6532 1
21224 7641 1
21224 8233 1
21224 9240 1
21224 9524 1
21263 8808 1
21263 10566 1
21656 8888 1
21656 10881 1
21663 8094 1
21670 4996 1
21858 1403 1
21858 5166 1
21979 3564 1
22023 11085 1
22121 5448 1
22147 1935 1
22147 6435 1
22150 9464 1
22251 200 1
22251 1154 1
19 2162 1
100 11102 1
168 5150 1
168 8277 1
269 3714 1
269 10571 1
269 10705 1
269 10773 1
299 8560 1
551 7359 1
589 10695 1
613 2728 1
613 8646 1
910 10385 1
910 10601 1
1114 220 1
1133 10480 1
1216 9891 1
1266 3704 1
1266 7105 1
1389 10816 1
1465 10709 1
1629 7567 1
1629 7597 1
1629 8658 1
1629 8937 1
1652 3714 1
1693 8807 1
1693 10811 1
1808 10282 1
1858 2244 1
1865 7317 1
1865 8353 1
1865 8737 1
1865 9071 1
1880 6419 1
1886 1830 1
1886 4884 1
1886 5483 1
1886 6606 1
1886 8090 1
2089 10281 1
2204 10302 1
2253 10815 1
2405 3701 1
2432 10560 1
2432 10561 1
2571 9195 1
2571 9196 1
2614 9083 1
2669 10569 1
2669 10695 1
2705 1902 1
2828 10564 1
2911 9085 1
2966 6025 1
3044 917 1
3044 10506 1
3115 3313 1
3124 5192 1
3397 10698 1
3397 10700 1
3397 10702 1
3397 10703 1
3558 10200 1
3558 10702 1
3571 10389 1
3792 672 1
3938 8562 1
3986 11295 1
4051 10811 1
4115 10564 1
4235 4665 1
4354 4567 1
4354 10701 1
4354 10702 1
4420 2662 1
4526 10816 1
4532 2833 1
4532 3930 1
4784 3183 1
4784 4526 1
4784 5814 1
4784 7054 1
4784 8569 1
4916 10601 1
4929 10707 1
4948 10559 1
4948 10560 1
4948 10561 1
4948 10562 1
5022 6251 1
5029 10702 1
5092 4584 1
5092 7432 1
5094 10700 1
5199 10810 1
5332 10702 1
5401 727 1
5401 8808 1
5577 4247 1
5664 10319 1
5817 10706 1
5817 10707 1
5843 10703 1
5878 2756 1
5878 7170 1
5878 10562 1
5878 10777 1
5956 10005 1
6027 4567 1
6027 10559 1
6027 10562 1
6027 10569 1
6027 10703 1
6077 10814 1
6209 10697 1
6267 5293 1
6300 8561 1
6300 10561 1
6300 10564 1
6300 10703 1
6309 8561 1
6384 9252 1
6384 10480 1
6384 10710 1
6409 9049 1
6409 10810 1
6409 10812 1
6424 9089 1
6429 5429 1
6501 10695 1
6501 10697 1
6501 10700 1
6807 8808 1
7154 5337 1
7305 8917 1
7346 10699 1
7375 10706 1
7462 917 1
7479 9123 1
7583 7650 1
7583 10273 1
7633 839 1
7633 3299 1
7817 2642 1
7920 10636 1
7976 10200 1
7976 10693 1
7976 10701 1
8152 1513 1
8152 2176 1
8160 6341 1
8297 3465 1
8377 10573 1
8400 4465 1
8455 10710 1
8476 3702 1
8476 5293 1
8510 10707 1
8521 7857 1
8679 5040 1
8885 10564 1
9070 3374 1
9070 10690 1
9113 10717 1
9134 10113 1
9169 6475 1
9184 10813 1
9196 1490 1
9196 1732 1
9196 2524 1
9196 4691 1
9272 8560 1
9305 10247 1
9318 10542 1
9335 10700 1
9374 2684 1
9468 2460 1
9577 3994 1
9577 7121 1
9599 10835 1
9657 1135 1
9657 3701 1
9839 3551 1
9929 5618 1
10036 10564 1
10214 6770 1
10279 10565 1
10279 10693 1
10279 10695 1
10279 10697 1
10279 10698 1
10279 10703 1
10293 10814 1
10533 7075 1
10533 7079 1
10546 10564 1
10760 10700 1
10760 10812 1
10787 8202 1
10979 8676 1
10979 10693 1
10979 10701 1
11058 10816 1
11141 6542 1
11252 147 1
11252 4075 1
11252 4460 1
11252 7945 1
11289 4349 1
11289 7998 1
11387 10005 1
11567 8556 1
11567 8561 1
11567 10480 1
11567 10816 1
11628 5713 1
11628 7122 1
11628 7746 1
11628 8816 1
11631 9932 1
11669 5463 1
11865 2600 1
11865 2952 1
11865 5194 1
11904 1190 1
11904 4599 1
12086 5285 1
12293 7059 1
12345 2292 1
12490 10810 1
12611 5653 1
12719 295 1
12719 492 1
12719 10820 1
12763 2246 1
12763 5284 1
12763 6435 1
12763 9121 1
12767 2620 1
12776 3559 1
12776 10880 1
12845 2381 1
12845 2712 1
12845 3612 1
12845 4848 1
12845 5756 1
12898 9089 1
13066 7763 1
13089 5031 1
13215 9704 1
13272 2112 1
13276 4022 1
13339 5528 1
13339 7117 1
13339 8969 1
13370 4258 1
13560 9390 1
13640 8808 1
13735 8824 1
13784 10704 1
14080 10670 1
14080 10698 1
14200 7234 1
14226 2244 1
14253 3702 1
14378 5000 1
14378 5002 1
14378 5003 1
14425 8180 1
14425 8824 1
14425 8969 1
14425 9119 1
14425 10163 1
14451 10561 1
14688 6908 1
14899 10303 1
14968 8676 1
15129 8676 1
15172 2114 1
15276 10384 1
15276 10564 1
15341 5571 1
15456 10695 1
15456 10697 1
15612 4715 1
15641 6002 1
15641 6059 1
15641 6263 1
15641 6422 1
15641 6875 1
15641 9939 1
15697 10567 1
15697 10573 1
15697 10808 1
15847 10005 1
15847 10707 1
15881 4567 1
15881 8560 1
15881 10697 1
15881 10698 1
15881 10700 1
15881 10705 1
15881 10707 1
15881 10776 1
16004 2776 1
16004 10918 1
16011 917 1
16186 10693 1
16201 10303 1
16304 379 1
16304 3358 1
16304 7595 1
16304 7732 1
16383 10707 1
16435 2833 1
16582 2179 1
16582 2284 1
16582 5437 1
16728 3133 1
16802 10785 1
16854 10814 1
16927 10814 1
17017 2428 1
17017 2431 1
17017 2807 1
17017 4503 1
17017 8836 1
17067 10702 1
17105 8250 1
17112 2617 1
